flight_id,avg_boarding_no,total_boarding_passes
19681,19.0000,37
19683,20.5000,40
19689,17.0000,33
19690,20.5000,40
19692,21.0000,41
19693,19.5000,38
19694,24.0000,47
19695,21.5000,42
19696,6.5000,12
19697,11.5000,22
19698,15.5000,30
19702,19.0000,37
19704,17.0000,33
19705,22.0000,43
19707,11.5000,22
19708,21.5000,42
19710,21.5000,42
19712,13.5000,26
19714,22.0000,43
19715,7.5000,14
19721,7.5000,14
19723,21.5000,42
19724,4.0000,7
19726,3.0000,5
19731,5.0000,9
19732,2.5000,4
19736,3.0000,5
19741,3.5000,6
19744,1.5000,2
19746,3.0000,5
19752,2.0000,3
19754,3.5000,6
19764,2.5000,4
19766,3.0000,5
19772,2.0000,3
19773,3.5000,6
19776,2.0000,3
19780,3.5000,6
19787,1.5000,2
19792,3.5000,6
19796,1.5000,2
19799,3.0000,5
19802,1.5000,2
19804,2.0000,3
19806,2.5000,4
19814,1.5000,2
19820,2.5000,4
19824,2.5000,4
19828,3.0000,5
19830,3.0000,5
19836,4.0000,7
19839,2.5000,4
19841,1.5000,2
19846,2.0000,3
19848,1.5000,2
19849,1.5000,2
19850,1.5000,2
19853,1.5000,2
19854,1.0000,1
19856,1.5000,2
19858,1.0000,1
19859,1.5000,2
19862,1.5000,2
19864,2.0000,3
19869,1.5000,2
19870,2.0000,3
19871,2.0000,3
19872,2.0000,3
19873,2.5000,4
19875,1.0000,1
19880,1.5000,2
19882,2.5000,4
19884,2.0000,3
19888,1.5000,2
19890,1.0000,1
19891,1.5000,2
19893,1.5000,2
19894,1.5000,2
19896,1.0000,1
19898,1.5000,2
19899,3.0000,5
19901,1.0000,1
19909,1.0000,1
19910,15.5000,30
19912,15.0000,29
19915,13.0000,25
19918,3.0000,5
19920,13.5000,26
19923,19.5000,38
19945,45.0000,89
19947,26.5000,52
19948,43.5000,86
19950,26.0000,51
19951,7.0000,13
19995,6.0000,11
20024,6.0000,11
20029,1.0000,1
20101,50.5000,100
20104,49.0000,97
20105,48.0000,95
20106,51.5000,102
20109,51.5000,102
20110,39.5000,78
20111,35.5000,70
20113,47.5000,94
20115,24.5000,48
20116,42.5000,84
20119,47.5000,94
20123,24.0000,47
20125,47.0000,93
20126,52.5000,104
20128,40.0000,79
20131,24.0000,47
20132,52.0000,103
20135,31.5000,62
20140,50.0000,99
20141,38.0000,75
20143,47.5000,94
20145,48.0000,95
20147,23.5000,46
20148,53.5000,106
20149,46.0000,91
20151,48.5000,96
20153,22.0000,43
20156,47.5000,94
20159,24.0000,47
20160,49.5000,98
20161,32.5000,64
20164,4.5000,8
20165,4.0000,7
20167,3.0000,5
20171,5.0000,9
20172,4.0000,7
20174,4.0000,7
20176,4.5000,8
20178,4.0000,7
20184,28.0000,55
20186,17.5000,34
20187,35.0000,69
20188,13.0000,25
20190,33.0000,65
20191,29.5000,58
20192,31.0000,61
20193,26.0000,51
20198,14.5000,28
20199,31.0000,61
20200,26.5000,52
20203,15.5000,30
20205,13.0000,25
20206,32.0000,63
20207,32.5000,64
20208,13.0000,25
20210,28.0000,55
20212,39.0000,77
20219,29.0000,57
20222,26.0000,51
20223,16.5000,32
20225,34.0000,67
20226,27.0000,53
20227,29.0000,57
20228,30.0000,59
20229,26.5000,52
20230,35.5000,70
20232,26.5000,52
20234,13.5000,26
20235,23.0000,45
20238,22.5000,44
20240,16.5000,32
20243,15.5000,30
20246,15.5000,30
20247,16.5000,32
20249,35.5000,70
20251,7.5000,14
20252,40.0000,79
20253,45.5000,90
20255,40.5000,80
20258,12.5000,24
20259,38.0000,75
20261,25.5000,50
20265,15.5000,30
20268,39.5000,78
20269,45.0000,89
20272,12.5000,24
20273,41.0000,81
20277,38.5000,76
20278,12.5000,24
20280,16.5000,32
20281,45.0000,89
20282,30.5000,60
20283,42.0000,83
20287,37.0000,73
20288,34.0000,67
20292,44.0000,87
20293,12.0000,23
20296,40.0000,79
20298,3.0000,5
20299,42.0000,83
20300,39.5000,78
20302,43.5000,86
20303,45.0000,89
20306,38.0000,75
20309,45.0000,89
20310,39.0000,77
20316,40.0000,79
20317,37.0000,73
20323,37.5000,74
20327,39.0000,77
20328,42.5000,84
20339,37.5000,74
20357,44.0000,87
20362,39.5000,78
20365,8.0000,15
20367,5.5000,10
20368,36.0000,71
20371,1.5000,2
20384,45.0000,89
20385,10.5000,20
20386,46.0000,91
20387,40.5000,80
20389,39.5000,78
20390,46.5000,92
20394,1.5000,2
20402,44.0000,87
20405,42.0000,83
20406,32.5000,64
20411,23.5000,46
20416,38.5000,76
20422,28.5000,56
20423,1.0000,1
20426,19.0000,37
20431,40.0000,79
20432,21.0000,41
20433,19.5000,38
20437,24.0000,47
20439,23.5000,46
20440,18.5000,36
20442,27.0000,53
20443,25.5000,50
20445,16.5000,32
20446,26.0000,51
20450,27.5000,54
20453,15.0000,29
20454,19.5000,38
20457,29.0000,57
20458,25.5000,50
20459,13.0000,25
20463,23.5000,46
20465,28.5000,56
20467,11.0000,21
20468,27.5000,54
20473,24.5000,48
20474,27.0000,53
20475,13.0000,25
20477,27.5000,54
20479,27.0000,53
20481,24.0000,47
20483,11.0000,21
20486,20.5000,40
20488,24.5000,48
20490,13.5000,26
20491,26.0000,51
20492,30.0000,59
20495,18.0000,35
20496,11.5000,22
20497,17.5000,34
20498,11.5000,22
20499,17.5000,34
20500,20.5000,40
20501,17.0000,33
20504,19.5000,38
20505,20.0000,39
20510,18.5000,36
20512,13.0000,25
20513,16.5000,32
20514,21.0000,41
20516,19.0000,37
20520,15.5000,30
20523,20.0000,39
20524,12.5000,24
20525,15.5000,30
20526,13.5000,26
20527,15.0000,29
20529,13.5000,26
20530,23.0000,45
20531,19.0000,37
20535,13.5000,26
20543,19.5000,38
20545,13.5000,26
20547,13.5000,26
20549,17.0000,33
20551,16.5000,32
20553,20.5000,40
20554,8.5000,16
20555,9.0000,17
20558,8.5000,16
20561,9.0000,17
20563,8.0000,15
20564,8.5000,16
20565,8.5000,16
20570,9.0000,17
20571,8.5000,16
20572,8.5000,16
20573,9.0000,17
20575,9.0000,17
20576,8.5000,16
20577,9.5000,18
20579,9.0000,17
20580,8.5000,16
20581,9.0000,17
20582,9.5000,18
20585,8.5000,16
20588,9.0000,17
20593,8.0000,15
20595,9.0000,17
20598,9.5000,18
20600,8.5000,16
20601,9.0000,17
20602,9.0000,17
20603,9.0000,17
20604,8.0000,15
20605,9.0000,17
20612,8.5000,16
20615,8.5000,16
20616,5.5000,10
20617,4.5000,8
20618,7.0000,13
20619,2.5000,4
20624,5.0000,9
20625,3.5000,6
20627,4.0000,7
20629,6.5000,12
20630,3.5000,6
20633,5.5000,10
20635,3.0000,5
20637,4.0000,7
20668,7.0000,13
20671,10.0000,19
20672,16.0000,31
20675,19.5000,38
20677,12.0000,23
20678,5.5000,10
20679,22.5000,44
20681,9.5000,18
20810,19.0000,37
20813,5.0000,9
20817,15.5000,30
20819,18.0000,35
20820,9.5000,18
20822,13.0000,25
20824,15.5000,30
20831,6.5000,12
20833,9.0000,17
20842,40.0000,79
20843,39.0000,77
20845,38.0000,75
20846,4.5000,8
20847,6.0000,11
20849,31.0000,61
20851,43.0000,85
20852,37.5000,74
20853,27.5000,54
20856,4.0000,7
20859,10.5000,20
20861,5.0000,9
20864,15.5000,30
20865,37.0000,73
20866,41.0000,81
20867,5.5000,10
20868,7.0000,13
20869,41.0000,81
20872,34.0000,67
20874,39.0000,77
20876,39.5000,78
20879,41.5000,82
20883,35.5000,70
20885,38.0000,75
20886,32.0000,63
20888,35.5000,70
20893,11.5000,22
20894,5.0000,9
20895,41.5000,82
20900,30.5000,60
20902,38.0000,75
20906,41.5000,82
20908,34.5000,68
20909,37.0000,73
20910,37.5000,74
20913,35.5000,70
20916,32.0000,63
20917,45.0000,89
20918,39.0000,77
20921,34.5000,68
20922,34.5000,68
20924,32.5000,64
20927,40.0000,79
20931,5.0000,9
20932,33.5000,66
20935,40.5000,80
20937,45.5000,90
20938,33.0000,65
20939,32.0000,63
20941,42.5000,84
20942,34.0000,67
20943,41.5000,82
20947,35.5000,70
20950,38.0000,75
20951,38.0000,75
20952,43.0000,85
20953,44.0000,87
20954,36.0000,71
20955,43.5000,86
20957,41.5000,82
20961,34.5000,68
20962,33.5000,66
20981,27.5000,54
20982,25.5000,50
20986,48.0000,95
20991,54.5000,108
20993,26.0000,51
20994,49.5000,98
20995,60.5000,120
20996,59.0000,117
20997,59.0000,117
20999,27.5000,54
21000,54.0000,107
21002,25.5000,50
21006,41.5000,82
21007,58.0000,115
21012,57.5000,114
21013,65.0000,129
21014,25.0000,49
21016,60.5000,120
21019,51.0000,101
21022,63.5000,126
21025,55.5000,110
21027,56.0000,111
21028,62.5000,124
21029,48.5000,96
21031,56.5000,112
21033,58.5000,116
21037,53.5000,106
21038,60.0000,119
21039,38.5000,76
21040,52.5000,104
21041,25.5000,50
21052,43.5000,86
21057,45.5000,90
21058,4.5000,8
21060,49.0000,97
21061,3.0000,5
21065,2.5000,4
21067,43.5000,86
21068,43.0000,85
21069,48.5000,96
21071,49.0000,97
21073,2.0000,3
21074,47.5000,94
21075,42.5000,84
21078,34.5000,68
21079,39.5000,78
21081,12.5000,24
21082,46.0000,91
21083,46.0000,91
21084,3.0000,5
21085,45.0000,89
21090,32.5000,64
21091,47.5000,94
21096,2.0000,3
21097,41.5000,82
21102,49.0000,97
21103,2.0000,3
21104,42.0000,83
21106,41.5000,82
21108,15.5000,30
21109,23.5000,46
21110,48.5000,96
21112,2.0000,3
21113,1.0000,1
21122,2.5000,4
21128,2.5000,4
21129,1.5000,2
21131,2.5000,4
21133,2.5000,4
21140,3.0000,5
21141,3.0000,5
21154,1.5000,2
21167,2.5000,4
21173,1.5000,2
21179,2.0000,3
21186,2.0000,3
21189,2.5000,4
21200,2.0000,3
21204,1.0000,1
21214,4.5000,8
21217,1.5000,2
21221,1.5000,2
21230,3.0000,5
21231,2.0000,3
21234,1.5000,2
21251,2.5000,4
21252,1.5000,2
21255,2.5000,4
21259,2.0000,3
21266,2.0000,3
21269,4.0000,7
21271,1.0000,1
21275,2.5000,4
21284,2.5000,4
21285,3.0000,5
21289,1.5000,2
21293,1.0000,1
21294,3.5000,6
21295,6.0000,11
21297,1.0000,1
21299,4.0000,7
21301,7.5000,14
21305,7.5000,14
21307,2.0000,3
21309,11.0000,21
21311,3.0000,5
21313,8.0000,15
21317,12.0000,23
21318,23.0000,45
21319,12.5000,24
21320,8.0000,15
21323,14.0000,27
21324,20.5000,40
21326,13.0000,25
21329,6.5000,12
21332,2.5000,4
21333,8.0000,15
21335,17.5000,34
21336,5.0000,9
21337,16.0000,31
21339,3.0000,5
21341,25.0000,49
21342,22.0000,43
21344,20.0000,39
21345,24.5000,48
21346,2.5000,4
21349,15.5000,30
21355,25.5000,50
21357,25.5000,50
21359,21.0000,41
21361,17.5000,34
21362,4.0000,7
21364,6.0000,11
21365,24.5000,48
21367,25.5000,50
21369,18.5000,36
21371,6.5000,12
21376,25.5000,50
21380,22.0000,43
21381,25.5000,50
21382,18.5000,36
21383,2.0000,3
21384,25.5000,50
21385,25.5000,50
21389,12.5000,24
21392,22.5000,44
21393,23.5000,46
21396,25.0000,49
21397,24.0000,47
21410,22.0000,43
21411,20.5000,40
21412,21.0000,41
21414,20.5000,40
21422,21.0000,41
21424,22.0000,43
21426,22.0000,43
21427,22.0000,43
21429,21.0000,41
21433,20.5000,40
21434,21.5000,42
21437,20.5000,40
21442,20.5000,40
21444,21.5000,42
21446,22.0000,43
21447,20.5000,40
21448,21.0000,41
21451,22.0000,43
21452,21.5000,42
21453,21.5000,42
21455,21.5000,42
21457,21.0000,41
21458,20.5000,40
21459,21.0000,41
21460,21.0000,41
21461,21.0000,41
21462,21.0000,41
21463,22.0000,43
21464,20.0000,39
21469,21.0000,41
21595,4.0000,7
21596,2.5000,4
21597,4.5000,8
21598,3.0000,5
21600,1.5000,2
21601,2.5000,4
21604,4.0000,7
21605,1.5000,2
21606,4.5000,8
21607,2.0000,3
21608,3.5000,6
21610,6.0000,11
21611,6.0000,11
21615,3.5000,6
21616,1.5000,2
21618,2.5000,4
21625,2.5000,4
21626,3.5000,6
21627,2.0000,3
21628,1.5000,2
21632,4.0000,7
21635,4.0000,7
21641,3.5000,6
21642,2.0000,3
21644,3.0000,5
21645,4.0000,7
21646,6.0000,11
21647,3.5000,6
21649,6.5000,12
21650,3.5000,6
21651,3.5000,6
21653,8.0000,15
21655,4.5000,8
21656,10.0000,19
21662,37.0000,73
21663,36.5000,72
21667,44.5000,88
21673,22.0000,43
21676,42.0000,83
21678,39.0000,77
21680,39.5000,78
21681,19.5000,38
21684,42.0000,83
21685,42.5000,84
21686,42.0000,83
21687,40.5000,80
21688,17.5000,34
21689,20.0000,39
21691,44.5000,88
21694,42.5000,84
21695,40.5000,80
21696,43.5000,86
21697,44.0000,87
21698,43.5000,86
21699,39.5000,78
21703,45.5000,90
21704,19.5000,38
21705,30.0000,59
21707,21.0000,41
21709,28.5000,56
21711,40.0000,79
21714,18.5000,36
21715,44.5000,88
21717,43.0000,85
21718,19.5000,38
21723,41.5000,82
21724,48.0000,95
21726,38.0000,75
21727,36.5000,72
21729,27.0000,53
21730,41.5000,82
21735,39.5000,78
21736,36.5000,72
21738,45.0000,89
21740,44.0000,87
21741,38.5000,76
21743,43.5000,86
21745,48.0000,95
21746,21.5000,42
21747,41.5000,82
21749,24.0000,47
21750,39.5000,78
21751,36.5000,72
21752,38.0000,75
21754,43.5000,86
21757,22.0000,43
21758,22.5000,44
21759,45.0000,89
21762,39.0000,77
21765,44.5000,88
21772,39.5000,78
21774,21.0000,41
21776,43.5000,86
21777,38.5000,76
21778,26.5000,52
21834,24.0000,47
21837,9.0000,17
21841,23.0000,45
21843,22.5000,44
21846,23.5000,46
21848,2.0000,3
21849,2.5000,4
21850,2.0000,3
21851,3.5000,6
21852,1.5000,2
21853,3.0000,5
21854,2.5000,4
21855,3.0000,5
21856,8.0000,15
21857,5.0000,9
21858,5.0000,9
21859,6.0000,11
21860,5.5000,10
21861,4.0000,7
21862,4.5000,8
21863,5.5000,10
21864,6.0000,11
21865,7.0000,13
21866,9.5000,18
21867,4.0000,7
21868,5.5000,10
21869,4.5000,8
21870,5.5000,10
21871,5.0000,9
21872,4.5000,8
21873,6.0000,11
21874,7.0000,13
21875,6.0000,11
21876,4.0000,7
21877,5.5000,10
21878,5.5000,10
21910,10.5000,20
21913,8.0000,15
21914,25.5000,50
21915,21.5000,42
21916,18.5000,36
21919,22.0000,43
21924,18.0000,35
21925,8.0000,15
21926,5.5000,10
21929,8.0000,15
21932,16.5000,32
21935,22.5000,44
21936,20.0000,39
21939,23.0000,45
21940,19.0000,37
21941,21.5000,42
21942,19.5000,38
21944,22.5000,44
21947,8.0000,15
21949,8.5000,16
21952,21.5000,42
21953,18.0000,35
21956,8.5000,16
21957,23.0000,45
21959,15.0000,29
21962,25.5000,50
21963,15.5000,30
21964,25.0000,49
21965,20.5000,40
21966,25.5000,50
21968,10.0000,19
21969,3.0000,5
21970,6.5000,12
21971,36.0000,71
21972,32.0000,63
21974,21.0000,41
21977,27.5000,54
21978,30.0000,59
21979,28.0000,55
21980,25.0000,49
21981,26.0000,51
21985,19.5000,38
21986,18.0000,35
21988,30.5000,60
21991,24.5000,48
21993,2.5000,4
21995,7.5000,14
21998,28.0000,55
22000,25.5000,50
22001,34.5000,68
22003,29.5000,58
22006,20.5000,40
22008,3.5000,6
22011,3.5000,6
22014,3.0000,5
22017,28.5000,56
22021,12.0000,23
22022,22.0000,43
22023,20.5000,40
22025,3.5000,6
22026,39.0000,77
22028,29.5000,58
22032,5.0000,9
22033,2.5000,4
22037,8.5000,16
22038,8.0000,15
22039,2.0000,3
22041,1.5000,2
22043,2.5000,4
22044,23.5000,46
22045,8.0000,15
22049,7.5000,14
22051,3.5000,6
22052,5.5000,10
22053,15.5000,30
22054,6.0000,11
22057,5.5000,10
22060,5.0000,9
22062,2.5000,4
22063,1.5000,2
22065,10.5000,20
22066,8.5000,16
22067,5.0000,9
22069,22.0000,43
22075,24.0000,47
22077,9.5000,18
22078,19.0000,37
22080,2.0000,3
22085,5.0000,9
22086,23.0000,45
22087,7.0000,13
22089,4.0000,7
22214,23.5000,46
22222,26.0000,51
22223,23.5000,46
22225,24.0000,47
22229,23.5000,46
22230,24.0000,47
22232,23.5000,46
22234,22.5000,44
22236,24.0000,47
22237,23.5000,46
22239,24.5000,48
22242,24.0000,47
22243,25.0000,49
22245,24.5000,48
22247,25.0000,49
22248,23.0000,45
22250,24.0000,47
22251,23.5000,46
22254,24.0000,47
22255,24.0000,47
22258,24.5000,48
22262,24.0000,47
22263,23.5000,46
22264,24.5000,48
22265,24.0000,47
22266,23.5000,46
22268,25.0000,49
22269,22.0000,43
22270,23.5000,46
22272,23.5000,46
22284,4.5000,8
22285,4.5000,8
22288,2.5000,4
22290,3.0000,5
22300,6.5000,12
22303,5.0000,9
22316,4.0000,7
22317,6.0000,11
22325,5.0000,9
22326,4.0000,7
22332,4.5000,8
22341,4.5000,8
22342,3.5000,6
22346,4.5000,8
22347,4.0000,7
22349,3.5000,6
22352,4.5000,8
22361,4.5000,8
22362,4.5000,8
22367,5.5000,10
22370,6.5000,12
22372,6.0000,11
22375,4.5000,8
22382,3.5000,6
22389,3.0000,5
22390,3.5000,6
22392,1.5000,2
22398,4.0000,7
22399,4.5000,8
22401,5.0000,9
22467,15.0000,29
22468,13.5000,26
22470,18.5000,36
22476,23.0000,45
22477,15.5000,30
22480,15.5000,30
22481,18.5000,36
22482,19.0000,37
22493,11.0000,21
22498,4.5000,8
22499,11.5000,22
22512,39.0000,77
22520,43.5000,86
22525,41.5000,82
22530,40.0000,79
22534,40.5000,80
22535,40.0000,79
22542,43.0000,85
22543,41.0000,81
22549,36.5000,72
22552,40.5000,80
22553,41.0000,81
22560,41.0000,81
22561,41.0000,81
22564,41.0000,81
22565,37.0000,73
22571,42.0000,83
22580,40.0000,79
22581,42.5000,84
22584,40.0000,79
22585,40.0000,79
22589,37.5000,74
22591,40.0000,79
22596,40.0000,79
22599,42.5000,84
22602,39.5000,78
22607,39.0000,77
22614,39.5000,78
22618,40.0000,79
22625,40.0000,79
22628,40.0000,79
22634,23.5000,46
22637,31.0000,61
22638,5.0000,9
22645,20.0000,39
22647,14.5000,28
22648,29.0000,57
22650,11.0000,21
22656,18.0000,35
22658,27.0000,53
22660,23.0000,45
22664,29.5000,58
22665,21.0000,41
22667,1.0000,1
22670,24.0000,47
22672,18.0000,35
22673,28.5000,56
22674,22.5000,44
22678,28.0000,55
22679,23.5000,46
22681,2.5000,4
22684,27.0000,53
22685,20.5000,40
22689,17.5000,34
22690,3.5000,6
22693,17.0000,33
22756,1.5000,2
22757,2.0000,3
22758,2.0000,3
22760,2.0000,3
22761,2.0000,3
22764,2.5000,4
22765,2.5000,4
22767,1.5000,2
22769,1.5000,2
22770,2.0000,3
22772,1.5000,2
22773,2.0000,3
22778,1.5000,2
22779,1.5000,2
22781,2.0000,3
22784,2.0000,3
22785,2.0000,3
22786,1.5000,2
22788,1.5000,2
22789,2.0000,3
22791,1.5000,2
22793,1.5000,2
22796,1.5000,2
22801,2.5000,4
22802,2.0000,3
22803,2.0000,3
22804,2.0000,3
22806,2.5000,4
22812,2.0000,3
22814,1.5000,2
22815,1.5000,2
22817,22.0000,43
22818,1.5000,2
22819,4.5000,8
22820,20.0000,39
22824,2.5000,4
22825,28.5000,56
22826,16.5000,32
22827,25.0000,49
22828,5.5000,10
22830,22.5000,44
22832,26.5000,52
22834,21.0000,41
22835,9.0000,17
22840,24.5000,48
22845,20.0000,39
22846,27.5000,54
22847,28.5000,56
22848,24.5000,48
22851,28.5000,56
22852,27.0000,53
22853,1.0000,1
22854,17.5000,34
22855,24.0000,47
22856,2.0000,3
22857,21.0000,41
22860,30.0000,59
22866,26.0000,51
22869,23.5000,46
22870,29.0000,57
22873,6.5000,12
22877,21.0000,41
22878,21.0000,41
22880,18.5000,36
22884,21.0000,41
22885,21.0000,41
22889,20.5000,40
22891,20.5000,40
22892,21.5000,42
22893,21.0000,41
22896,20.5000,40
22897,21.0000,41
22899,20.5000,40
22902,21.0000,41
22906,20.5000,40
22907,20.0000,39
22910,20.5000,40
22914,20.5000,40
22915,19.5000,38
22916,18.0000,35
22917,21.5000,42
22921,21.0000,41
22923,21.5000,42
22924,21.0000,41
22925,21.0000,41
22930,21.0000,41
22931,21.0000,41
22932,20.0000,39
22933,20.5000,40
22934,20.5000,40
22935,21.0000,41
23000,20.5000,40
23006,17.5000,34
23007,8.0000,15
23010,17.5000,34
23011,17.5000,34
23013,9.0000,17
23017,20.5000,40
23019,3.5000,6
23021,24.0000,47
23022,3.5000,6
23025,21.0000,41
23026,22.5000,44
23029,13.5000,26
23031,26.0000,51
23032,17.5000,34
23034,16.5000,32
23037,5.5000,10
23038,3.5000,6
23040,24.0000,47
23041,13.5000,26
23042,16.5000,32
23044,22.0000,43
23046,18.0000,35
23047,6.0000,11
23049,21.5000,42
23050,22.0000,43
23053,17.0000,33
23056,17.5000,34
23057,19.5000,38
23059,21.5000,42
23062,3.0000,5
23067,3.0000,5
23069,9.5000,18
23070,1.5000,2
23071,4.5000,8
23074,16.0000,31
23077,21.0000,41
23079,14.5000,28
23084,22.5000,44
23085,2.0000,3
23087,6.0000,11
23095,3.0000,5
23096,1.0000,1
23099,3.5000,6
23100,20.5000,40
23103,4.0000,7
23104,1.5000,2
23106,2.5000,4
23107,20.0000,39
23108,11.0000,21
23113,22.0000,43
23114,25.0000,49
23115,2.5000,4
23118,1.5000,2
23119,5.5000,10
23120,1.0000,1
23174,21.5000,42
23176,19.0000,37
23177,12.5000,24
23178,16.5000,32
23179,12.5000,24
23180,23.0000,45
23182,17.0000,33
23186,24.5000,48
23187,17.0000,33
23188,14.0000,27
23189,17.0000,33
23192,11.0000,21
23194,6.0000,11
23202,5.5000,10
23205,5.0000,9
23206,4.5000,8
23209,1.5000,2
23212,3.0000,5
23214,5.0000,9
23222,13.0000,25
23223,9.5000,18
23225,10.0000,19
23227,3.5000,6
23228,3.0000,5
23230,10.5000,20
23231,5.5000,10
23233,8.0000,15
23234,10.0000,19
23237,9.0000,17
23239,10.0000,19
23241,6.5000,12
23242,3.0000,5
23246,8.5000,16
23247,20.0000,39
23248,25.0000,49
23252,23.0000,45
23256,7.5000,14
23258,20.0000,39
23260,24.0000,47
23261,16.5000,32
23262,24.5000,48
23263,20.5000,40
23264,11.0000,21
23265,24.5000,48
23266,16.5000,32
23268,17.5000,34
23271,8.0000,15
23273,25.0000,49
23275,8.5000,16
23276,16.0000,31
23277,22.0000,43
23280,17.5000,34
23282,19.5000,38
23286,22.5000,44
23288,13.5000,26
23289,7.5000,14
23293,23.0000,45
23294,25.0000,49
23301,21.5000,42
23302,10.5000,20
23303,23.0000,45
23304,24.5000,48
23308,6.5000,12
23309,4.0000,7
23313,6.5000,12
23318,2.5000,4
23321,4.5000,8
23322,6.0000,11
23343,20.5000,40
23344,15.0000,29
23345,17.5000,34
23346,22.0000,43
23348,14.5000,28
23350,23.5000,46
23351,23.0000,45
23352,22.5000,44
23354,20.5000,40
23356,25.0000,49
23358,21.0000,41
23362,16.5000,32
23363,16.5000,32
23365,25.0000,49
23369,17.5000,34
23372,20.0000,39
23375,17.5000,34
23377,25.0000,49
23378,22.0000,43
23380,22.0000,43
23383,19.0000,37
23384,22.5000,44
23388,20.5000,40
23389,16.0000,31
23394,21.5000,42
23395,20.5000,40
23397,23.5000,46
23398,25.0000,49
23399,24.0000,47
23400,25.5000,50
23524,18.0000,35
23527,16.5000,32
23531,13.0000,25
23533,16.5000,32
23534,1.5000,2
23536,21.0000,41
23538,3.5000,6
23540,12.5000,24
23541,17.0000,33
23546,19.5000,38
23550,17.5000,34
23556,17.5000,34
23557,16.5000,32
23558,13.5000,26
23559,13.0000,25
23561,5.5000,10
23563,16.0000,31
23564,18.0000,35
23567,8.0000,15
23568,19.0000,37
23569,8.0000,15
23570,20.5000,40
23571,22.0000,43
23578,5.5000,10
23581,24.0000,47
23585,7.0000,13
23587,9.0000,17
23591,11.0000,21
23592,2.5000,4
23597,3.0000,5
23599,1.5000,2
23601,4.5000,8
23602,1.5000,2
23603,7.5000,14
23604,9.0000,17
23605,6.5000,12
23608,3.0000,5
23612,2.0000,3
23613,2.0000,3
23615,9.0000,17
23616,8.0000,15
23620,8.5000,16
23622,1.5000,2
23623,7.0000,13
23624,1.0000,1
23625,1.5000,2
23626,10.5000,20
23629,4.5000,8
23630,8.5000,16
23631,10.0000,19
23633,10.0000,19
23636,5.0000,9
23637,7.0000,13
23638,8.5000,16
23639,1.5000,2
23645,10.5000,20
23647,19.0000,37
23648,19.5000,38
23650,21.0000,41
23655,22.5000,44
23657,23.0000,45
23660,25.0000,49
23661,22.0000,43
23662,20.0000,39
23663,22.5000,44
23665,19.5000,38
23666,21.5000,42
23667,22.0000,43
23670,22.0000,43
23671,21.5000,42
23672,23.0000,45
23674,23.5000,46
23675,20.5000,40
23677,21.5000,42
23678,24.0000,47
23681,22.0000,43
23686,20.0000,39
23689,20.5000,40
23690,21.5000,42
23692,22.5000,44
23694,19.5000,38
23697,21.5000,42
23699,18.5000,36
23700,20.0000,39
23701,21.0000,41
23705,21.5000,42
23769,1.5000,2
23771,1.5000,2
23806,1.0000,1
23809,1.0000,1
23816,1.5000,2
23832,5.5000,10
23837,12.5000,24
23838,9.5000,18
23839,13.0000,25
23841,11.5000,22
23842,20.5000,40
23844,24.5000,48
23846,12.5000,24
23849,25.0000,49
23850,16.5000,32
23851,18.0000,35
23852,6.5000,12
23853,15.5000,30
23856,5.0000,9
23858,13.5000,26
23859,6.5000,12
23860,11.0000,21
23861,6.5000,12
23862,11.5000,22
23863,3.5000,6
23867,6.5000,12
23870,8.0000,15
23874,7.0000,13
23877,3.0000,5
23878,10.0000,19
23879,6.0000,11
23881,21.5000,42
23883,25.5000,50
23885,14.5000,28
23888,7.0000,13
23889,15.5000,30
23890,13.0000,25
23893,16.0000,31
23894,7.0000,13
23896,13.5000,26
23897,8.0000,15
23898,22.0000,43
23901,14.0000,27
23905,17.5000,34
23997,8.0000,15
23999,6.5000,12
24003,4.5000,8
24085,43.5000,86
24086,86.0000,171
24087,40.0000,79
24088,81.5000,162
24091,59.5000,118
24093,79.0000,157
24095,97.0000,193
24096,84.0000,167
24098,87.0000,173
24099,77.5000,154
24100,81.0000,161
24103,94.5000,188
24109,84.0000,167
24110,90.5000,180
24113,90.5000,180
24117,34.0000,67
24118,35.5000,70
24119,93.5000,186
24121,89.5000,178
24122,98.0000,195
24123,84.0000,167
24126,89.5000,178
24129,34.5000,68
24130,91.0000,181
24131,84.5000,168
24132,74.0000,147
24135,35.0000,69
24137,77.5000,154
24140,87.0000,173
24142,34.0000,67
24143,51.0000,101
24233,60.0000,119
24235,50.0000,99
24236,64.5000,128
24237,55.0000,109
24241,53.0000,105
24242,52.5000,104
24243,38.0000,75
24245,50.0000,99
24246,59.0000,117
24249,12.5000,24
