flight_id,flight_no,total_revenue
29297,PG0455,113800.00
2855,PG0454,12600.00
2880,PG0454,16800.00
29326,PG0455,126000.00
2864,PG0454,42000.00
29322,PG0455,71400.00
2861,PG0454,59200.00
29298,PG0455,89400.00
2858,PG0454,33600.00
29327,PG0455,109600.00
29304,PG0455,130200.00
29315,PG0455,110000.00
2863,PG0454,8400.00
29344,PG0455,122600.00
2869,PG0454,8400.00
2885,PG0454,8800.00
29332,PG0455,105800.00
1895,PG0639,349400.00
23062,PG0640,110700.00
23177,PG0309,597600.00
29499,PG0310,125900.00
1902,PG0639,327700.00
23174,PG0309,1044600.00
1903,PG0639,310400.00
23179,PG0309,597600.00
1939,PG0639,438400.00
1914,PG0639,368900.00
23119,PG0640,219200.00
23188,PG0309,671700.00
29484,PG0310,247000.00
1909,PG0639,327700.00
1930,PG0639,416700.00
1934,PG0639,481800.00
23087,PG0640,240900.00
23182,PG0309,819900.00
29477,PG0310,271700.00
1928,PG0639,368900.00
1925,PG0639,414500.00
23186,PG0309,1195200.00
1949,PG0639,501300.00
1940,PG0639,371100.00
23069,PG0640,395000.00
29490,PG0310,447000.00
1911,PG0639,375500.00
23189,PG0309,822300.00
1941,PG0639,414500.00
1922,PG0639,503500.00
1936,PG0639,568600.00
23079,PG0640,614200.00
23187,PG0309,817500.00
29501,PG0310,647000.00
23108,PG0640,460100.00
29494,PG0310,400000.00
1899,PG0639,416700.00
23180,PG0309,1121100.00
1924,PG0639,484000.00
23176,PG0309,921100.00
1937,PG0639,438400.00
23114,PG0640,1072100.00
29483,PG0310,1121100.00
23074,PG0640,681500.00
29502,PG0310,748200.00
1948,PG0639,392800.00
23190,PG0309,797600.00
1913,PG0639,371100.00
1916,PG0639,460100.00
1945,PG0639,349400.00
23107,PG0640,852900.00
29485,PG0310,822300.00
1926,PG0639,353800.00
23183,PG0309,992800.00
1952,PG0639,481800.00
23084,PG0640,963600.00
29491,PG0310,1022300.00
1932,PG0639,327700.00
1935,PG0639,434000.00
23100,PG0640,872400.00
29489,PG0310,822300.00
1947,PG0639,416700.00
23197,PG0309,694000.00
23077,PG0640,896300.00
29479,PG0310,945800.00
1951,PG0639,395000.00
23181,PG0309,644600.00
1894,PG0639,327700.00
1950,PG0639,373300.00
23113,PG0640,937500.00
29487,PG0310,995200.00
1907,PG0639,371100.00
23185,PG0309,1145800.00
1933,PG0639,479600.00
1921,PG0639,390600.00
1946,PG0639,546900.00
23198,PG0309,921100.00
23086,PG0640,872400.00
29495,PG0310,923500.00
1918,PG0639,462300.00
23078,PG0640,807300.00
29496,PG0310,721100.00
1908,PG0639,457900.00
23191,PG0309,718700.00
1910,PG0639,219200.00
23196,PG0309,765700.00
23083,PG0640,963600.00
29481,PG0310,1071700.00
1906,PG0639,412300.00
1915,PG0639,175800.00
23080,PG0640,896300.00
29482,PG0310,869300.00
1901,PG0639,240900.00
23184,PG0309,397600.00
1912,PG0639,132400.00
1920,PG0639,308200.00
23060,PG0640,722700.00
29493,PG0310,745800.00
1896,PG0639,43400.00
23175,PG0309,175300.00
1897,PG0639,108500.00
23089,PG0640,1093800.00
29478,PG0310,1219900.00
1927,PG0639,175800.00
23195,PG0309,249400.00
1905,PG0639,65100.00
23193,PG0309,123500.00
1944,PG0639,65100.00
1917,PG0639,43400.00
1938,PG0639,45600.00
23117,PG0640,698800.00
29498,PG0310,597600.00
1900,PG0639,21700.00
23064,PG0640,484000.00
29488,PG0310,397600.00
23091,PG0640,855100.00
29492,PG0310,923500.00
17980,PG0169,1332000.00
18029,PG0169,1665000.00
17975,PG0169,1338600.00
17995,PG0169,1332000.00
17990,PG0169,1398600.00
18000,PG0169,2217600.00
17997,PG0169,2011200.00
17977,PG0169,2144400.00
18005,PG0169,2610600.00
18020,PG0169,2597400.00
17983,PG0169,3616200.00
18007,PG0169,2877000.00
17973,PG0169,3356400.00
18014,PG0169,3336600.00
17991,PG0169,3736200.00
17982,PG0169,5074800.00
17994,PG0169,2410800.00
18026,PG0169,4142400.00
18024,PG0169,4948200.00
18010,PG0169,4129200.00
17976,PG0169,3682800.00
17978,PG0169,3529800.00
18011,PG0169,3742800.00
17972,PG0169,3336600.00
18013,PG0169,5134800.00
17971,PG0169,2883600.00
18027,PG0169,4548600.00
17996,PG0169,4002600.00
17984,PG0169,3669600.00
17981,PG0169,3529800.00
17974,PG0169,5081400.00
18009,PG0169,3076800.00
18023,PG0169,3463200.00
18021,PG0169,4941600.00
18017,PG0169,3409800.00
18022,PG0169,3736200.00
18012,PG0169,3143400.00
1282,PG0168,3603000.00
18016,PG0169,3476400.00
1297,PG0168,2004600.00
18028,PG0169,3343200.00
18002,PG0169,5947200.00
1299,PG0168,1332000.00
18001,PG0169,4602000.00
1286,PG0168,1065600.00
18004,PG0169,3076800.00
17999,PG0169,4202400.00
1291,PG0168,399600.00
1257,PG0168,732600.00
17998,PG0169,3736200.00
1285,PG0168,333000.00
1307,PG0168,1065600.00
1247,PG0168,66600.00
18008,PG0169,2883600.00
17987,PG0169,3276600.00
17993,PG0169,3130200.00
18025,PG0169,2537400.00
1280,PG0168,66600.00
17985,PG0169,2937000.00
18018,PG0169,2477400.00
630,PG0416,87300.00
15177,PG0417,37300.00
650,PG0416,99600.00
663,PG0416,70900.00
670,PG0416,119700.00
620,PG0416,70100.00
15158,PG0417,32800.00
615,PG0416,103300.00
658,PG0416,66000.00
15173,PG0417,41800.00
642,PG0416,65600.00
651,PG0416,78300.00
15181,PG0417,36900.00
668,PG0416,94300.00
623,PG0416,94300.00
15170,PG0417,32800.00
625,PG0416,103700.00
15166,PG0417,32800.00
634,PG0416,111100.00
644,PG0416,82800.00
15176,PG0417,50000.00
15157,PG0417,53300.00
661,PG0416,95500.00
640,PG0416,99600.00
15209,PG0417,45500.00
647,PG0416,98800.00
15169,PG0417,86500.00
15155,PG0417,82800.00
15194,PG0417,99200.00
628,PG0416,102900.00
667,PG0416,95100.00
15212,PG0417,95500.00
635,PG0416,107800.00
15198,PG0417,157400.00
662,PG0416,95500.00
15195,PG0417,91000.00
15152,PG0417,124200.00
619,PG0416,107800.00
15201,PG0417,128300.00
15211,PG0417,91000.00
622,PG0416,95100.00
15197,PG0417,86900.00
15183,PG0417,61900.00
659,PG0416,90600.00
629,PG0416,86900.00
646,PG0416,87300.00
631,PG0416,123400.00
15206,PG0417,82400.00
653,PG0416,127900.00
645,PG0416,82400.00
15199,PG0417,78300.00
15154,PG0417,90600.00
614,PG0416,91000.00
15202,PG0417,70100.00
613,PG0416,78300.00
627,PG0416,118900.00
15172,PG0417,136500.00
15153,PG0417,108200.00
656,PG0416,115200.00
15200,PG0417,70900.00
15163,PG0417,128300.00
649,PG0416,107400.00
15164,PG0417,95500.00
671,PG0416,78700.00
15196,PG0417,106600.00
654,PG0416,103700.00
664,PG0416,86100.00
15175,PG0417,90600.00
660,PG0416,103300.00
15179,PG0417,128300.00
626,PG0416,53700.00
15165,PG0417,107400.00
621,PG0416,107400.00
15171,PG0417,107800.00
15174,PG0417,99200.00
617,PG0416,61900.00
15203,PG0417,87300.00
618,PG0416,49600.00
643,PG0416,70100.00
657,PG0416,28700.00
15207,PG0417,82400.00
15168,PG0417,57400.00
636,PG0416,49600.00
639,PG0416,61900.00
15187,PG0417,74600.00
612,PG0416,36900.00
15167,PG0417,99200.00
655,PG0416,20500.00
15190,PG0417,116000.00
15185,PG0417,136900.00
15205,PG0417,95500.00
15162,PG0417,82400.00
641,PG0416,4100.00
15156,PG0417,128300.00
638,PG0416,12300.00
15192,PG0417,99600.00
632,PG0416,12300.00
15204,PG0417,57800.00
633,PG0416,12300.00
15191,PG0417,66400.00
15193,PG0417,12300.00
624,PG0416,4100.00
15210,PG0417,45100.00
26533,PG0327,217300.00
26548,PG0327,87900.00
26541,PG0327,161000.00
26521,PG0327,100900.00
26498,PG0327,100200.00
26519,PG0327,111800.00
26514,PG0327,37100.00
26552,PG0327,105300.00
26724,PG0328,547100.00
26693,PG0328,539700.00
26543,PG0327,6200.00
26682,PG0328,391300.00
26718,PG0328,354500.00
26728,PG0328,359500.00
8805,PG0243,295300.00
15749,PG0244,968400.00
8785,PG0243,145200.00
8780,PG0243,387300.00
15731,PG0244,1166900.00
8818,PG0243,435700.00
15752,PG0244,876200.00
15713,PG0244,445400.00
15730,PG0244,484200.00
31335,PG0650,9900.00
31311,PG0650,16500.00
7636,PG0159,3700.00
30486,PG0649,3300.00
31031,PG0618,42000.00
31011,PG0618,42000.00
31090,PG0618,33600.00
31064,PG0618,33600.00
31026,PG0618,33600.00
30995,PG0618,50400.00
31095,PG0618,50400.00
30985,PG0618,33600.00
31009,PG0618,33600.00
31068,PG0618,33600.00
31016,PG0618,50400.00
31046,PG0618,16800.00
30987,PG0618,58800.00
31004,PG0618,42000.00
31040,PG0618,33600.00
31071,PG0618,42000.00
31085,PG0618,33600.00
31097,PG0618,33600.00
31080,PG0618,33600.00
31096,PG0618,33600.00
30983,PG0618,42000.00
31025,PG0618,33600.00
31063,PG0618,42000.00
31020,PG0618,33600.00
30993,PG0618,25200.00
31078,PG0618,33600.00
31052,PG0618,42000.00
31024,PG0618,42000.00
31033,PG0618,25200.00
31072,PG0618,50400.00
31017,PG0618,25200.00
31043,PG0618,33600.00
31056,PG0618,50400.00
31039,PG0618,42000.00
31058,PG0618,25200.00
31006,PG0618,42000.00
31038,PG0618,25200.00
31073,PG0618,33600.00
31053,PG0618,42000.00
30979,PG0618,33600.00
31050,PG0618,16800.00
31055,PG0618,25200.00
31091,PG0618,25200.00
30986,PG0618,8400.00
30997,PG0618,25200.00
31459,PG0619,42000.00
31399,PG0619,75600.00
31430,PG0619,33600.00
31355,PG0619,50400.00
31076,PG0618,16800.00
31383,PG0619,16800.00
31403,PG0619,16800.00
31343,PG0619,67200.00
31347,PG0619,16800.00
31376,PG0619,42000.00
31423,PG0619,50400.00
31410,PG0619,58800.00
31451,PG0619,33600.00
31440,PG0619,50400.00
31086,PG0618,8400.00
31437,PG0619,25200.00
31422,PG0619,42000.00
31393,PG0619,42000.00
31363,PG0619,42000.00
31358,PG0619,50400.00
31365,PG0619,58800.00
31452,PG0619,42000.00
31462,PG0619,25200.00
31445,PG0619,8400.00
31461,PG0619,25200.00
31374,PG0619,50400.00
31345,PG0619,33600.00
31426,PG0619,42000.00
31384,PG0619,75600.00
31442,PG0619,33600.00
31361,PG0619,50400.00
31362,PG0619,33600.00
31368,PG0619,42000.00
31444,PG0619,50400.00
31412,PG0619,16800.00
31450,PG0619,25200.00
31434,PG0619,33600.00
30976,PG0618,8400.00
31387,PG0619,8400.00
31413,PG0619,8400.00
31428,PG0619,16800.00
31375,PG0619,8400.00
31398,PG0619,16800.00
31424,PG0619,16800.00
31401,PG0619,16800.00
31364,PG0619,16800.00
31377,PG0619,8400.00
31448,PG0619,16800.00
31395,PG0619,16800.00
31392,PG0619,25200.00
31449,PG0619,33600.00
31418,PG0619,8400.00
31351,PG0619,8400.00
19234,PG0510,199100.00
19276,PG0510,309100.00
19248,PG0510,209000.00
19253,PG0510,77000.00
6148,PG0299,46800.00
19289,PG0300,58500.00
19335,PG0300,117000.00
6138,PG0299,58500.00
19293,PG0300,105300.00
6161,PG0299,46800.00
19345,PG0300,93600.00
19347,PG0300,46800.00
6133,PG0299,46800.00
19288,PG0300,81900.00
19314,PG0300,105300.00
6135,PG0299,58500.00
6168,PG0299,46800.00
19292,PG0300,105300.00
19348,PG0300,70200.00
6127,PG0299,46800.00
19339,PG0300,70200.00
6166,PG0299,58500.00
6119,PG0299,70200.00
19300,PG0300,35100.00
6115,PG0299,58500.00
19323,PG0300,81900.00
6156,PG0299,105300.00
6169,PG0299,70200.00
19330,PG0300,140400.00
6142,PG0299,81900.00
6145,PG0299,58500.00
19302,PG0300,23400.00
19291,PG0300,93600.00
6124,PG0299,128700.00
6164,PG0299,58500.00
19326,PG0300,70200.00
19324,PG0300,58500.00
6152,PG0299,58500.00
19340,PG0300,140400.00
6130,PG0299,46800.00
19303,PG0300,81900.00
6118,PG0299,117000.00
6117,PG0299,93600.00
19299,PG0300,81900.00
19341,PG0300,81900.00
6172,PG0299,105300.00
6139,PG0299,81900.00
19306,PG0300,81900.00
6144,PG0299,35100.00
6137,PG0299,140400.00
19328,PG0300,70200.00
19305,PG0300,70200.00
6159,PG0299,93600.00
19313,PG0300,58500.00
6160,PG0299,58500.00
19334,PG0300,117000.00
19318,PG0300,105300.00
6134,PG0299,93600.00
6146,PG0299,70200.00
6122,PG0299,46800.00
19337,PG0300,35100.00
19331,PG0300,70200.00
19342,PG0300,46800.00
6132,PG0299,81900.00
19304,PG0300,46800.00
19311,PG0300,81900.00
6120,PG0299,105300.00
19294,PG0300,128700.00
19316,PG0300,46800.00
6125,PG0299,70200.00
6121,PG0299,81900.00
19322,PG0300,70200.00
19296,PG0300,81900.00
6149,PG0299,81900.00
6165,PG0299,105300.00
19312,PG0300,128700.00
6126,PG0299,70200.00
6163,PG0299,70200.00
6140,PG0299,117000.00
19320,PG0300,93600.00
6153,PG0299,58500.00
19308,PG0300,70200.00
6158,PG0299,35100.00
19336,PG0300,46800.00
6151,PG0299,105300.00
6136,PG0299,81900.00
19310,PG0300,70200.00
6114,PG0299,81900.00
19295,PG0300,11700.00
6157,PG0299,46800.00
19327,PG0300,23400.00
19315,PG0300,23400.00
6162,PG0299,35100.00
6116,PG0299,70200.00
19332,PG0300,46800.00
19329,PG0300,23400.00
6155,PG0299,23400.00
19321,PG0300,23400.00
6123,PG0299,46800.00
19298,PG0300,23400.00
6141,PG0299,105300.00
19309,PG0300,11700.00
19912,PG0706,2108200.00
20243,PG0109,2556500.00
19915,PG0706,1512800.00
19910,PG0706,1761700.00
20240,PG0109,2690700.00
20247,PG0109,2697400.00
19907,PG0706,2005700.00
20246,PG0109,2684000.00
19913,PG0706,1317600.00
19914,PG0706,2015500.00
20241,PG0109,3355000.00
20242,PG0109,2771200.00
17076,PG0518,449800.00
19911,PG0706,1468900.00
20244,PG0109,2013000.00
19920,PG0108,2422300.00
19923,PG0108,3630100.00
19918,PG0108,469700.00
19917,PG0108,2214300.00
19921,PG0108,2502800.00
19922,PG0108,2496100.00
19924,PG0108,3160400.00
20154,PG0211,1201900.00
19916,PG0108,1610400.00
17263,PG0705,341600.00
19909,PG0706,48800.00
17269,PG0705,2049600.00
17266,PG0705,1908100.00
17265,PG0705,1903200.00
17264,PG0705,1761700.00
17267,PG0705,1961800.00
17270,PG0705,2103300.00
17271,PG0705,1127300.00
2079,PG0249,110100.00
2083,PG0249,219000.00
2091,PG0249,330300.00
2075,PG0249,244400.00
23831,PG0250,196000.00
23843,PG0250,146400.00
23840,PG0250,110100.00
6691,PG0261,114300.00
23885,PG0262,360800.00
23901,PG0262,348100.00
23894,PG0262,165100.00
6678,PG0261,242600.00
23890,PG0262,321400.00
23893,PG0262,397600.00
6679,PG0261,254000.00
23881,PG0262,538600.00
23889,PG0262,384900.00
6675,PG0261,372200.00
6687,PG0261,294700.00
23898,PG0262,550000.00
6681,PG0261,384900.00
6696,PG0261,589400.00
23896,PG0262,334100.00
23905,PG0262,433100.00
6670,PG0261,369600.00
23883,PG0262,640200.00
6674,PG0261,410300.00
6683,PG0261,627500.00
23884,PG0262,345500.00
6689,PG0261,358200.00
23892,PG0262,627500.00
23891,PG0262,282000.00
6676,PG0261,396300.00
23906,PG0262,496600.00
6680,PG0261,551300.00
23882,PG0262,282000.00
23903,PG0262,627500.00
6685,PG0261,294700.00
6677,PG0261,384900.00
6671,PG0261,614800.00
23895,PG0262,270600.00
23900,PG0262,243900.00
23899,PG0262,370900.00
6692,PG0261,358200.00
6695,PG0261,345500.00
6694,PG0261,614800.00
23887,PG0262,269300.00
23886,PG0262,12700.00
23902,PG0262,63500.00
6673,PG0261,270600.00
6690,PG0261,256600.00
23904,PG0262,38100.00
6693,PG0261,282000.00
4021,PG0049,50400.00
23859,PG0012,148800.00
23867,PG0012,147600.00
4026,PG0049,111900.00
23879,PG0012,136500.00
23877,PG0012,61500.00
4039,PG0049,174600.00
23862,PG0012,271800.00
23870,PG0012,186900.00
23878,PG0012,234900.00
4024,PG0049,150000.00
4038,PG0049,137700.00
4031,PG0049,247200.00
23858,PG0012,323400.00
23874,PG0012,159900.00
4033,PG0049,247200.00
23861,PG0012,148800.00
4025,PG0049,137700.00
4032,PG0049,270600.00
23869,PG0012,210300.00
23868,PG0012,162300.00
23860,PG0012,260700.00
4045,PG0049,233700.00
4036,PG0049,161100.00
23873,PG0012,296400.00
4030,PG0049,236100.00
23855,PG0012,211500.00
4041,PG0049,210300.00
23866,PG0012,136500.00
4027,PG0049,136500.00
4040,PG0049,284100.00
23857,PG0012,147600.00
23871,PG0012,211500.00
4035,PG0049,148800.00
23880,PG0012,87300.00
4029,PG0049,162300.00
23875,PG0012,162300.00
4037,PG0049,282900.00
23872,PG0012,62700.00
23864,PG0012,98400.00
4028,PG0049,210300.00
23865,PG0012,61500.00
4034,PG0049,148800.00
4022,PG0049,222600.00
4043,PG0049,50400.00
30855,PG0248,58000.00
30857,PG0248,101500.00
20638,PG0247,58000.00
20626,PG0247,43500.00
20639,PG0247,43500.00
8058,PG0408,370300.00
20451,PG0572,258800.00
20460,PG0572,528000.00
20470,PG0572,536200.00
8116,PG0408,726600.00
20444,PG0572,393100.00
8077,PG0408,671100.00
20434,PG0572,215200.00
8017,PG0408,430400.00
20449,PG0572,124500.00
8124,PG0408,463300.00
20436,PG0572,142300.00
8151,PG0408,147200.00
20476,PG0572,63200.00
9116,PG0571,348300.00
9088,PG0571,303200.00
9085,PG0571,338600.00
9115,PG0571,294300.00
9079,PG0571,224100.00
9103,PG0571,267600.00
9066,PG0571,294500.00
20385,PG0181,112400.00
20422,PG0181,273000.00
20426,PG0181,187900.00
20367,PG0181,64100.00
20365,PG0181,77400.00
20423,PG0181,4000.00
20394,PG0181,8000.00
20411,PG0181,233000.00
20384,PG0181,444900.00
20371,PG0181,8000.00
20406,PG0181,335800.00
20317,PG0181,373000.00
20416,PG0181,385000.00
20389,PG0181,392200.00
20323,PG0181,376200.00
20362,PG0181,393000.00
20405,PG0181,412600.00
20316,PG0181,404500.00
20327,PG0181,389000.00
20387,PG0181,400600.00
20310,PG0181,387800.00
20357,PG0181,444800.00
20386,PG0181,445000.00
20390,PG0181,464800.00
20431,PG0181,404100.00
20339,PG0181,376200.00
20328,PG0181,424500.00
20402,PG0181,436500.00
20368,PG0181,356700.00
20375,PG0181,400600.00
20398,PG0181,388700.00
20404,PG0181,440900.00
20410,PG0181,376700.00
20338,PG0181,397000.00
20350,PG0181,392900.00
20370,PG0181,421100.00
20326,PG0181,389000.00
20318,PG0181,332800.00
20333,PG0181,456800.00
20321,PG0181,380700.00
20340,PG0181,448600.00
20379,PG0181,388200.00
20377,PG0181,432600.00
20337,PG0181,428100.00
20335,PG0181,444900.00
20342,PG0181,384800.00
20352,PG0181,356400.00
20358,PG0181,389100.00
20329,PG0181,409000.00
20408,PG0181,420500.00
20412,PG0181,376200.00
20391,PG0181,352300.00
20376,PG0181,321300.00
6251,PG0178,460900.00
20311,PG0181,192500.00
20400,PG0181,216300.00
20417,PG0181,204400.00
20355,PG0181,84500.00
20346,PG0181,67800.00
8333,PG0230,119900.00
8289,PG0230,57200.00
8319,PG0230,114500.00
8271,PG0230,94900.00
8300,PG0230,31400.00
8306,PG0230,31500.00
8270,PG0230,37600.00
20464,PG0572,8900.00
8165,PG0230,75300.00
20485,PG0572,8900.00
823,PG0045,132900.00
806,PG0045,116800.00
852,PG0045,116800.00
800,PG0045,146000.00
842,PG0045,116800.00
824,PG0045,116800.00
798,PG0045,131400.00
16154,PG0046,74500.00
16147,PG0046,146000.00
16123,PG0046,73000.00
16156,PG0046,43800.00
16134,PG0046,43800.00
16162,PG0046,43800.00
16169,PG0046,132900.00
16132,PG0046,59900.00
16152,PG0046,30700.00
16150,PG0046,73000.00
839,PG0045,29200.00
16160,PG0046,29200.00
21989,PG0240,1013800.00
21987,PG0240,1322900.00
22019,PG0240,1130200.00
21996,PG0240,1281000.00
22010,PG0240,1111100.00
21999,PG0240,824500.00
21976,PG0240,612800.00
21983,PG0240,597500.00
21982,PG0240,979300.00
22005,PG0240,152800.00
22027,PG0240,421800.00
22015,PG0240,440900.00
22039,PG0053,59900.00
22033,PG0053,79200.00
22045,PG0053,291500.00
22063,PG0053,38600.00
22085,PG0053,173700.00
22054,PG0053,214300.00
22067,PG0053,173700.00
22051,PG0053,117800.00
22049,PG0053,272200.00
22077,PG0053,349400.00
22087,PG0053,252900.00
22066,PG0053,312800.00
22038,PG0053,295500.00
22060,PG0053,175700.00
22065,PG0053,392000.00
22032,PG0053,175700.00
22057,PG0053,193000.00
22037,PG0053,310800.00
22030,PG0053,135100.00
22046,PG0053,351400.00
22036,PG0053,175700.00
22031,PG0053,212300.00
22071,PG0053,407300.00
22073,PG0053,212300.00
22088,PG0053,214300.00
22061,PG0053,312800.00
22068,PG0053,175700.00
22059,PG0053,233600.00
22090,PG0053,314800.00
22034,PG0053,156400.00
22050,PG0053,173700.00
22055,PG0053,115800.00
22079,PG0053,197000.00
22074,PG0053,135100.00
22070,PG0053,38600.00
22064,PG0053,77200.00
22035,PG0053,96500.00
18989,PG0275,467600.00
18960,PG0275,593600.00
18940,PG0275,493300.00
18985,PG0275,439400.00
18982,PG0275,465100.00
18973,PG0275,465100.00
18987,PG0275,493300.00
18999,PG0275,495800.00
18979,PG0275,441900.00
32479,PG0276,488300.00
32503,PG0276,495800.00
18542,PG0165,1059200.00
32500,PG0276,462600.00
18515,PG0165,1089800.00
32517,PG0276,570400.00
18552,PG0165,425200.00
32473,PG0276,154200.00
18497,PG0165,685800.00
32477,PG0276,231300.00
18531,PG0165,281900.00
32468,PG0276,154200.00
18527,PG0165,704700.00
32496,PG0276,179900.00
18512,PG0165,93900.00
18945,PG0275,131000.00
32513,PG0276,77100.00
32469,PG0276,77100.00
13824,PG0218,1268500.00
18589,PG0292,1183700.00
18587,PG0292,1351100.00
18600,PG0292,1399600.00
18604,PG0292,1286100.00
18614,PG0292,1371900.00
18577,PG0292,1518100.00
18606,PG0292,652200.00
13819,PG0218,1413600.00
18570,PG0292,1237400.00
18582,PG0292,1281200.00
18573,PG0292,1676000.00
18564,PG0292,1420500.00
18594,PG0292,1539100.00
13818,PG0218,1160600.00
18560,PG0292,1471700.00
18559,PG0292,1418200.00
13814,PG0218,1458200.00
18603,PG0292,1488000.00
18578,PG0292,1418400.00
13811,PG0218,1302000.00
18555,PG0292,1982300.00
18598,PG0292,1304500.00
18613,PG0292,1423100.00
13816,PG0218,1644200.00
18595,PG0292,1425300.00
18575,PG0292,1351200.00
18597,PG0292,1330100.00
18593,PG0292,1302300.00
18567,PG0292,1696700.00
13813,PG0218,1231300.00
18585,PG0292,1488100.00
18556,PG0292,1049100.00
18607,PG0292,1559700.00
13815,PG0218,1491700.00
18602,PG0292,1657400.00
18588,PG0292,1230200.00
18583,PG0292,1418200.00
18574,PG0292,1701600.00
13809,PG0218,1305700.00
18596,PG0292,1286100.00
18568,PG0292,1423000.00
18558,PG0292,1627400.00
13810,PG0218,1752100.00
18608,PG0292,1185900.00
18581,PG0292,817000.00
18561,PG0292,747600.00
13823,PG0218,1041600.00
18592,PG0292,745300.00
18563,PG0292,1000200.00
18576,PG0292,837800.00
13820,PG0218,1897200.00
18590,PG0292,92800.00
32495,PG0276,102800.00
18569,PG0292,977300.00
18584,PG0292,747500.00
13825,PG0218,825800.00
18601,PG0292,675500.00
18610,PG0292,350400.00
13808,PG0218,446400.00
18580,PG0292,185600.00
18557,PG0292,139200.00
18605,PG0292,255300.00
32451,PG0219,111600.00
32448,PG0219,1164300.00
32442,PG0219,669600.00
32440,PG0219,1078800.00
32452,PG0219,1566100.00
32447,PG0219,1231300.00
32455,PG0219,1566100.00
32445,PG0219,1153200.00
32457,PG0219,1755800.00
32453,PG0219,967200.00
32456,PG0219,1569800.00
32446,PG0219,784900.00
13462,PG0530,2236000.00
32443,PG0219,2239400.00
13453,PG0530,1500500.00
32444,PG0219,706800.00
13493,PG0530,707000.00
32450,PG0219,706800.00
13480,PG0530,260400.00
32441,PG0219,520800.00
13821,PG0218,37200.00
18591,PG0292,396800.00
18609,PG0292,953900.00
18611,PG0292,1237500.00
18566,PG0292,1418100.00
18615,PG0292,1355700.00
