flight_id,flight_no,departure_delay_minutes
19725,PG0036,3
19726,PG0035,1
19729,PG0036,2
19730,PG0036,2
19731,PG0035,2
19732,PG0035,2
19735,PG0036,1
19736,PG0035,2
19741,PG0035,3
19742,PG0036,3
19743,PG0036,2
19745,PG0036,1
19746,PG0035,3
19751,PG0036,3
19752,PG0035,4
19753,PG0036,1
19754,PG0035,4
19763,PG0036,2
19764,PG0035,2
19765,PG0036,4
19766,PG0035,3
19771,PG0036,1
19772,PG0035,2
19773,PG0035,1
19774,PG0036,1
19775,PG0036,4
19776,PG0035,3
19779,PG0036,2
19780,PG0035,4
19786,PG0036,7
19787,PG0035,3
19791,PG0036,1
19792,PG0035,1
19795,PG0036,3
19796,PG0035,3
19799,PG0035,1
19800,PG0036,4
19801,PG0036,222
19802,PG0035,3
19803,PG0036,6
19804,PG0035,8
19805,PG0036,6
19806,PG0035,3
19813,PG0036,1
19814,PG0035,4
19819,PG0036,2
19820,PG0035,3
19823,PG0036,5
19824,PG0035,3
19827,PG0036,1
19828,PG0035,3
19829,PG0036,3
19830,PG0035,3
19836,PG0035,6
19837,PG0036,1
19838,PG0036,1
19839,PG0035,3
19840,PG0036,6
19841,PG0035,2
19845,PG0036,2
19846,PG0555,3
19848,PG0555,5
19849,PG0555,3
19850,PG0555,1
19853,PG0555,1
19854,PG0555,4
19856,PG0555,4
19858,PG0555,4
19859,PG0555,4
19862,PG0555,2
19864,PG0555,2
19869,PG0555,3
19870,PG0555,2
19871,PG0555,3
19872,PG0555,2
19873,PG0555,3
19875,PG0555,7
19880,PG0555,5
19882,PG0555,4
19884,PG0555,2
19888,PG0555,4
19890,PG0555,4
19891,PG0555,3
19893,PG0555,5
19894,PG0555,3
19895,PG0555,6
19896,PG0555,165
19898,PG0555,4
19899,PG0555,3
19901,PG0555,183
19905,PG0555,2
19908,PG0706,2
19909,PG0706,4
19910,PG0706,3
19912,PG0706,3
19915,PG0706,7
19918,PG0108,1
19919,PG0108,3
19920,PG0108,3
19923,PG0108,4
19925,PG0267,2
19926,PG0267,5
19927,PG0267,4
19928,PG0267,4
19930,PG0267,2
19934,PG0267,2
19938,PG0267,3
19939,PG0267,2
19940,PG0267,4
19945,PG0710,2
19947,PG0710,2
19950,PG0710,2
19951,PG0710,3
19952,PG0246,1
19955,PG0246,180
19958,PG0246,1
19959,PG0246,3
19960,PG0246,195
19961,PG0395,1
19964,PG0395,2
19966,PG0395,2
19969,PG0395,4
19971,PG0038,1
19972,PG0037,4
19973,PG0037,1
19975,PG0038,1
19976,PG0038,195
19980,PG0038,4
19982,PG0037,206
19983,PG0038,4
19984,PG0038,3
19986,PG0037,2
19987,PG0038,3
19988,PG0037,4
19991,PG0037,5
19998,PG0037,3
19999,PG0037,1
20001,PG0037,2
20002,PG0037,3
20004,PG0038,3
20006,PG0037,7
20008,PG0038,7
20009,PG0038,1
20010,PG0038,3
20011,PG0037,2
20013,PG0037,1
20014,PG0037,2
20021,PG0038,3
20024,PG0038,5
20025,PG0037,6
20027,PG0037,2
20028,PG0038,5
20029,PG0038,4
20030,PG0037,6
20031,PG0037,3
20032,PG0038,3
20033,PG0037,2
20036,PG0038,4
20037,PG0038,2
20039,PG0037,2
20040,PG0038,2
20041,PG0037,5
20042,PG0038,241
20044,PG0037,4
20053,PG0038,4
20054,PG0037,3
20055,PG0038,2
20056,PG0038,3
20057,PG0037,3
20065,PG0037,4
20066,PG0038,2
20067,PG0038,2
20068,PG0037,5
20072,PG0037,1
20076,PG0038,2
20079,PG0037,4
20081,PG0038,2
20085,PG0037,1
20086,PG0038,2
20087,PG0037,171
20089,PG0038,6
20090,PG0037,1
20091,PG0038,163
20094,PG0426,4
20098,PG0426,5
20099,PG0426,2
20100,PG0426,2
20101,PG0211,2
20104,PG0211,3
20105,PG0211,4
20106,PG0211,3
20109,PG0211,2
20110,PG0211,1
20111,PG0211,3
20113,PG0211,3
20115,PG0211,4
20116,PG0211,5
20119,PG0211,4
20123,PG0211,2
20125,PG0211,1
20126,PG0211,4
20128,PG0211,2
20131,PG0211,5
20132,PG0211,1
20135,PG0211,1
20140,PG0211,2
20141,PG0211,4
20143,PG0211,1
20145,PG0211,4
20147,PG0211,2
20148,PG0211,2
20149,PG0211,193
20151,PG0211,5
20153,PG0211,2
20156,PG0211,4
20159,PG0211,3
20160,PG0211,7
20161,PG0211,2
20164,PG0447,5
20167,PG0447,3
20171,PG0447,4
20172,PG0447,3
20174,PG0447,1
20176,PG0447,1
20178,PG0447,2
20184,PG0320,2
20186,PG0320,4
20188,PG0320,2
20190,PG0320,7
20191,PG0320,6
20192,PG0320,3
20193,PG0320,3
20198,PG0320,2
20199,PG0320,188
20200,PG0320,3
20203,PG0320,207
20205,PG0320,2
20206,PG0320,5
20207,PG0320,5
20208,PG0320,1
20210,PG0320,2
20212,PG0320,1
20219,PG0320,173
20222,PG0320,3
20223,PG0320,1
20225,PG0320,5
20226,PG0320,5
20227,PG0320,6
20228,PG0320,5
20229,PG0320,2
20230,PG0320,3
20232,PG0320,2
20234,PG0320,3
20235,PG0320,2
20238,PG0320,4
20240,PG0109,4
20243,PG0109,1
20246,PG0109,1
20247,PG0109,4
20248,PG0109,2
20249,PG0150,2
20251,PG0150,3
20252,PG0150,165
20253,PG0150,5
20255,PG0150,1
20258,PG0150,4
20259,PG0150,1
20261,PG0150,4
20265,PG0150,5
20268,PG0150,7
20269,PG0150,2
20272,PG0150,3
20273,PG0150,215
20277,PG0150,4
20278,PG0150,1
20280,PG0150,4
20281,PG0150,1
20282,PG0150,3
20283,PG0150,5
20287,PG0150,4
20288,PG0150,2
20293,PG0150,3
20296,PG0150,5
20298,PG0150,1
20299,PG0150,2
20300,PG0150,2
20302,PG0150,2
20303,PG0150,1
20306,PG0150,174
20309,PG0150,5
20310,PG0181,5
20312,PG0181,2
20313,PG0180,169
20316,PG0181,1
20317,PG0181,1
20319,PG0180,3
20322,PG0180,4
20323,PG0181,5
20324,PG0180,3
20325,PG0180,5
20327,PG0181,2
20328,PG0181,4
20330,PG0180,2
20339,PG0181,3
20349,PG0180,1
20353,PG0180,195
20357,PG0181,1
20359,PG0180,3
20362,PG0181,5
20363,PG0180,2
20364,PG0180,5
20365,PG0181,3
20366,PG0180,2
20367,PG0181,5
20368,PG0181,182
20371,PG0181,5
20373,PG0180,2
20381,PG0180,1
20384,PG0181,3
20385,PG0181,4
20386,PG0181,5
20387,PG0181,6
20388,PG0180,6
20389,PG0181,2
20390,PG0181,1
20392,PG0180,196
20394,PG0181,200
20395,PG0180,6
20396,PG0180,3
20401,PG0180,3
20405,PG0181,6
20406,PG0181,5
20411,PG0181,3
20413,PG0180,3
20415,PG0180,2
20416,PG0181,1
20418,PG0180,1
20419,PG0180,3
20420,PG0181,2
20421,PG0180,3
20422,PG0181,5
20423,PG0181,3
20425,PG0180,2
20426,PG0181,1
20427,PG0180,3
20428,PG0180,1
20429,PG0180,6
20430,PG0180,4
20431,PG0181,6
20432,PG0572,5
20433,PG0572,239
20437,PG0572,1
20439,PG0572,3
20440,PG0572,4
20442,PG0572,4
20445,PG0572,3
20446,PG0572,2
20450,PG0572,5
20453,PG0572,3
20454,PG0572,3
20457,PG0572,5
20458,PG0572,196
20459,PG0572,6
20463,PG0572,3
20465,PG0572,5
20467,PG0572,1
20473,PG0572,6
20474,PG0572,2
20475,PG0572,2
20477,PG0572,4
20479,PG0572,3
20481,PG0572,4
20483,PG0572,3
20486,PG0572,6
20488,PG0572,4
20490,PG0572,1
20492,PG0572,183
20495,PG0698,1
20496,PG0698,3
20497,PG0698,1
20498,PG0698,226
20499,PG0698,3
20500,PG0698,1
20501,PG0698,2
20504,PG0698,1
20505,PG0698,3
20510,PG0698,3
20512,PG0698,1
20513,PG0698,2
20514,PG0698,4
20516,PG0698,1
20520,PG0698,1
20523,PG0698,2
20524,PG0698,2
20525,PG0698,4
20526,PG0698,2
20527,PG0698,3
20529,PG0698,4
20530,PG0698,4
20531,PG0698,4
20534,PG0698,3
20535,PG0698,2
20543,PG0698,5
20545,PG0698,3
20547,PG0698,1
20551,PG0698,2
20553,PG0698,2
20554,PG0512,6
20555,PG0512,3
20558,PG0512,5
20561,PG0512,3
20563,PG0512,1
20564,PG0512,1
20565,PG0512,6
20570,PG0512,1
20571,PG0512,1
20572,PG0512,3
20573,PG0512,4
20575,PG0512,1
20576,PG0512,183
20577,PG0512,1
20579,PG0512,2
20580,PG0512,6
20581,PG0512,5
20582,PG0512,2
20585,PG0512,1
20588,PG0512,4
20593,PG0512,3
20595,PG0512,4
20598,PG0512,3
20599,PG0512,3
20600,PG0512,5
20601,PG0512,1
20602,PG0512,3
20603,PG0512,6
20604,PG0512,1
20605,PG0512,4
20612,PG0512,4
20615,PG0247,2
20616,PG0247,6
20617,PG0247,3
20618,PG0247,2
20619,PG0247,3
20624,PG0247,5
20625,PG0247,1
20627,PG0247,3
20630,PG0247,3
20633,PG0247,4
20635,PG0247,1
20637,PG0247,2
20643,PG0345,2
20646,PG0345,2
20648,PG0345,1
20649,PG0345,189
20650,PG0345,3
20651,PG0345,2
20652,PG0345,6
20655,PG0345,3
20660,PG0345,3
20662,PG0345,5
20664,PG0345,1
20666,PG0345,3
20668,PG0598,5
20671,PG0598,5
20672,PG0598,3
20675,PG0598,3
20677,PG0598,213
20678,PG0598,2
20679,PG0598,3
20681,PG0598,2
20684,PG0598,2
20685,PG0627,181
20692,PG0628,5
20693,PG0627,3
20694,PG0628,1
20695,PG0627,5
20700,PG0627,5
20701,PG0628,1
20702,PG0627,2
20703,PG0628,194
20704,PG0628,4
20705,PG0627,1
20708,PG0627,2
20709,PG0628,3
20710,PG0628,6
20711,PG0627,2
20713,PG0627,2
20714,PG0628,4
20715,PG0628,2
20716,PG0628,1
20717,PG0627,3
20723,PG0627,2
20724,PG0628,3
20727,PG0628,3
20728,PG0627,2
20729,PG0628,3
20730,PG0627,1
20733,PG0627,3
20734,PG0628,2
20736,PG0627,3
20739,PG0628,2
20740,PG0628,5
20742,PG0627,3
20744,PG0627,5
20761,PG0627,197
20762,PG0628,4
20763,PG0627,2
20764,PG0628,5
20765,PG0627,1
20766,PG0628,3
20767,PG0627,4
20768,PG0628,4
20770,PG0627,3
20776,PG0627,3
20778,PG0628,173
20780,PG0628,5
20783,PG0628,3
20784,PG0628,4
20785,PG0627,2
20786,PG0627,2
20794,PG0627,2
20795,PG0628,1
20796,PG0628,4
20798,PG0627,4
20800,PG0627,4
20801,PG0628,2
20802,PG0628,5
20803,PG0628,5
20804,PG0627,2
20805,PG0628,3
20806,PG0627,5
20807,PG0651,3
20810,PG0651,3
20813,PG0651,2
20814,PG0651,2
20817,PG0651,1
20818,PG0651,1
20819,PG0651,4
20820,PG0651,6
20822,PG0651,3
20823,PG0651,7
20824,PG0651,4
20826,PG0651,2
20831,PG0651,2
20833,PG0651,2
20834,PG0001,2
20835,PG0001,2
20839,PG0001,3
20841,PG0001,4
20842,PG0125,2
20843,PG0125,3
20845,PG0125,3
20846,PG0125,3
20847,PG0125,1
20849,PG0125,3
20851,PG0125,4
20852,PG0125,2
20853,PG0125,3
20856,PG0125,174
20859,PG0125,5
20861,PG0125,5
20864,PG0125,1
20866,PG0125,2
20867,PG0125,5
20868,PG0125,2
20869,PG0125,5
20872,PG0125,6
20874,PG0125,4
20876,PG0125,1
20879,PG0125,238
20883,PG0125,1
20885,PG0125,2
20886,PG0125,2
20888,PG0125,2
20893,PG0125,3
20894,PG0125,7
20895,PG0125,5
20900,PG0125,4
20902,PG0125,6
20906,PG0379,3
20908,PG0379,3
20909,PG0379,4
20910,PG0379,1
20913,PG0379,3
20916,PG0379,2
20917,PG0379,2
20918,PG0379,1
20921,PG0379,4
20924,PG0379,7
20927,PG0379,3
20931,PG0379,2
20932,PG0379,2
20935,PG0379,5
20937,PG0379,5
20938,PG0379,4
20939,PG0379,2
20941,PG0379,4
20942,PG0379,3
20943,PG0379,5
20947,PG0379,2
20950,PG0379,4
20951,PG0379,4
20952,PG0379,2
20953,PG0379,2
20954,PG0379,3
20955,PG0379,5
20957,PG0379,3
20961,PG0379,4
20962,PG0379,1
20965,PG0329,4
20966,PG0329,2
20967,PG0329,3
20969,PG0329,4
20973,PG0329,3
20974,PG0329,4
20975,PG0329,3
20977,PG0329,3
20981,PG0252,3
20982,PG0252,2
20986,PG0252,196
20991,PG0252,4
20993,PG0252,3
20994,PG0252,2
20995,PG0252,2
20996,PG0252,1
20997,PG0252,6
20999,PG0252,5
21000,PG0252,3
21002,PG0252,2
21006,PG0252,163
21007,PG0252,3
21012,PG0252,6
21013,PG0252,4
21016,PG0252,1
21019,PG0252,3
21022,PG0252,3
21025,PG0252,8
21027,PG0252,4
21028,PG0252,4
21029,PG0252,4
21031,PG0252,3
21033,PG0252,4
21037,PG0252,4
21038,PG0252,7
21039,PG0252,2
21040,PG0252,6
21041,PG0252,4
21042,PG0194,193
21044,PG0194,4
21046,PG0194,4
21048,PG0194,1
21049,PG0194,4
21052,PG0480,2
21057,PG0480,5
21058,PG0480,1
21060,PG0480,2
21061,PG0480,3
21065,PG0480,2
21067,PG0480,4
21068,PG0480,5
21069,PG0480,5
21071,PG0480,2
21073,PG0480,1
21074,PG0480,5
21075,PG0480,3
21078,PG0480,3
21079,PG0480,1
21081,PG0480,3
21082,PG0480,5
21083,PG0480,4
21084,PG0480,1
21085,PG0480,1
21090,PG0480,1
21091,PG0480,3
21096,PG0480,4
21097,PG0480,1
21102,PG0480,4
21103,PG0480,10
21104,PG0480,5
21106,PG0480,6
21108,PG0480,2
21109,PG0480,1
21110,PG0480,4
21112,PG0565,161
21113,PG0565,3
21117,PG0565,3
21118,PG0566,1
21122,PG0565,6
21123,PG0566,6
21124,PG0566,2
21128,PG0565,3
21129,PG0565,2
21130,PG0566,3
21131,PG0565,2
21132,PG0566,1
21133,PG0565,3
21134,PG0566,6
21140,PG0565,1
21141,PG0565,1
21142,PG0566,207
21148,PG0565,2
21149,PG0566,2
21150,PG0566,4
21151,PG0565,5
21154,PG0565,2
21155,PG0566,162
21160,PG0565,1
21161,PG0566,3
21164,PG0566,4
21167,PG0565,4
21173,PG0565,2
21175,PG0565,4
21176,PG0566,5
21179,PG0565,5
21180,PG0566,2
21181,PG0566,7
21182,PG0566,2
21183,PG0566,3
21186,PG0565,2
21187,PG0566,4
21189,PG0565,6
21192,PG0566,2
21193,PG0565,3
21196,PG0566,2
21199,PG0566,6
21200,PG0565,2
21204,PG0565,4
21206,PG0566,195
21210,PG0566,2
21211,PG0566,1
21212,PG0566,2
21213,PG0566,2
21214,PG0565,192
21217,PG0565,2
21219,PG0565,1
21220,PG0566,3
21221,PG0565,210
21224,PG0566,5
21228,PG0566,2
21230,PG0565,4
21231,PG0565,4
21233,PG0565,1
21234,PG0110,4
21235,PG0110,2
21236,PG0110,4
21240,PG0110,3
21242,PG0110,1
21248,PG0110,4
21249,PG0110,162
21251,PG0110,4
21252,PG0110,4
21253,PG0110,7
21255,PG0110,6
21256,PG0110,4
21259,PG0110,1
21263,PG0110,6
21264,PG0110,4
21265,PG0110,3
21266,PG0110,2
21269,PG0110,2
21271,PG0110,7
21272,PG0110,5
21274,PG0110,3
21275,PG0110,3
21279,PG0110,4
21280,PG0110,5
21284,PG0110,4
21285,PG0110,2
21289,PG0110,3
21290,PG0110,4
21292,PG0110,185
21293,PG0110,1
21294,PG0110,4
21297,PG0630,1
21298,PG0630,4
21299,PG0630,5
21301,PG0630,1
21305,PG0094,1
21307,PG0094,1
21309,PG0094,8
21312,PG0094,1
21313,PG0113,4
21317,PG0113,3
21318,PG0113,2
21319,PG0113,2
21320,PG0113,2
21324,PG0113,1
21326,PG0113,1
21329,PG0113,2
21332,PG0113,1
21333,PG0113,1
21335,PG0113,4
21336,PG0113,2
21337,PG0113,2
21339,PG0680,2
21341,PG0680,3
21342,PG0680,4
21344,PG0680,4
21345,PG0680,1
21349,PG0680,2
21355,PG0680,1
21357,PG0680,4
21359,PG0680,2
21361,PG0680,1
21362,PG0680,4
21364,PG0680,5
21365,PG0680,5
21368,PG0680,2
21369,PG0680,5
21371,PG0680,4
21376,PG0680,5
21379,PG0680,2
21380,PG0680,2
21381,PG0680,5
21382,PG0680,3
21383,PG0680,2
21384,PG0680,2
21385,PG0680,4
21392,PG0680,4
21393,PG0680,3
21396,PG0680,2
21397,PG0680,4
21400,PG0279,3
21401,PG0279,3
21402,PG0279,3
21407,PG0279,3
21410,PG0257,3
21411,PG0257,2
21414,PG0257,2
21422,PG0257,3
21424,PG0257,193
21426,PG0257,2
21429,PG0257,3
21433,PG0257,1
21434,PG0257,1
21437,PG0257,5
21442,PG0257,5
21443,PG0257,4
21444,PG0257,5
21446,PG0257,5
21448,PG0257,4
21451,PG0257,3
21452,PG0257,4
21453,PG0257,4
21455,PG0257,1
21457,PG0257,2
21458,PG0257,3
21459,PG0257,3
21460,PG0257,4
21461,PG0257,2
21462,PG0257,6
21463,PG0257,2
21464,PG0257,2
21469,PG0257,2
21471,PG0104,2
21472,PG0104,3
21473,PG0105,4
21474,PG0104,4
21475,PG0105,2
21476,PG0104,9
21477,PG0105,3
21479,PG0104,3
21480,PG0105,5
21486,PG0104,2
21490,PG0105,2
21491,PG0105,6
21492,PG0104,2
21493,PG0104,2
21495,PG0105,4
21496,PG0104,5
21498,PG0104,3
21501,PG0105,6
21502,PG0105,5
21504,PG0104,3
21506,PG0105,2
21508,PG0105,1
21512,PG0104,4
21515,PG0104,3
21518,PG0105,2
21519,PG0104,3
21523,PG0105,2
21529,PG0105,7
21530,PG0105,192
21534,PG0104,5
21536,PG0105,3
21537,PG0104,5
21538,PG0105,2
21541,PG0104,4
21545,PG0104,6
21546,PG0105,3
21547,PG0105,172
21548,PG0105,2
21551,PG0105,4
21553,PG0105,234
21554,PG0104,3
21555,PG0104,4
21558,PG0105,3
21559,PG0104,4
21560,PG0105,5
21561,PG0105,6
21564,PG0104,3
21566,PG0104,2
21569,PG0104,5
21570,PG0105,8
21576,PG0104,4
21580,PG0104,5
21582,PG0105,2
21583,PG0105,3
21584,PG0105,2
21585,PG0105,2
21586,PG0104,4
21588,PG0104,4
21591,PG0104,4
21596,PG0634,5
21597,PG0634,2
21598,PG0634,1
21600,PG0634,4
21601,PG0634,2
21604,PG0634,4
21605,PG0634,4
21606,PG0634,1
21607,PG0634,2
21608,PG0634,3
21610,PG0634,2
21611,PG0634,3
21615,PG0634,6
21616,PG0634,4
21618,PG0634,4
21625,PG0634,6
21626,PG0634,3
21627,PG0634,3
21628,PG0634,1
21632,PG0634,2
21635,PG0634,4
21641,PG0634,3
21642,PG0634,2
21644,PG0634,5
21645,PG0634,4
21646,PG0634,3
21647,PG0634,3
21649,PG0634,4
21650,PG0634,2
21651,PG0634,163
21653,PG0325,3
21654,PG0325,3
21655,PG0325,2
21656,PG0325,3
21658,PG0325,5
21662,PG0096,4
21663,PG0096,4
21667,PG0096,5
21673,PG0096,4
21676,PG0096,2
21678,PG0096,1
21680,PG0096,200
21681,PG0096,3
21684,PG0096,258
21685,PG0096,5
21686,PG0096,2
21687,PG0096,5
21688,PG0096,4
21691,PG0096,4
21694,PG0096,2
21695,PG0096,1
21696,PG0096,7
21697,PG0096,5
21698,PG0096,3
21699,PG0096,2
21703,PG0096,1
21705,PG0096,1
21707,PG0096,5
21709,PG0096,4
21714,PG0096,2
21715,PG0096,182
21717,PG0096,2
21718,PG0096,3
21723,PG0355,4
21724,PG0355,4
21726,PG0355,4
21727,PG0355,3
21729,PG0355,2
21730,PG0355,2
21732,PG0355,3
21735,PG0355,4
21738,PG0355,3
21740,PG0355,1
21741,PG0355,3
21743,PG0355,2
21745,PG0355,6
21746,PG0355,1
21747,PG0355,3
21749,PG0355,4
21750,PG0355,5
21751,PG0355,2
21752,PG0355,1
21754,PG0355,2
21757,PG0355,2
21758,PG0355,5
21759,PG0355,2
21762,PG0355,5
21765,PG0355,1
21772,PG0355,2
21774,PG0355,3
21776,PG0355,5
21777,PG0355,6
21778,PG0355,1
21784,PG0340,3
21785,PG0340,2
21788,PG0340,5
21790,PG0340,4
21792,PG0340,3
21793,PG0084,4
21794,PG0084,4
21795,PG0084,3
21798,PG0084,1
21800,PG0084,2
21802,PG0551,4
21805,PG0551,1
21806,PG0551,1
21808,PG0551,184
21809,PG0551,3
21811,PG0316,3
21813,PG0316,1
21814,PG0316,2
21816,PG0316,4
21817,PG0316,4
21820,PG0451,190
21821,PG0451,4
21823,PG0451,1
21825,PG0451,4
21827,PG0451,4
21830,PG0256,4
21832,PG0256,4
21834,PG0256,4
21837,PG0256,4
21839,PG0087,4
21841,PG0087,4
21843,PG0087,4
21846,PG0087,3
21848,PG0127,3
21849,PG0127,4
21850,PG0127,5
21851,PG0127,3
21852,PG0127,4
21853,PG0127,2
21854,PG0127,4
21855,PG0127,5
21856,PG0127,2
21857,PG0127,3
21858,PG0127,2
21859,PG0127,3
21860,PG0127,4
21861,PG0127,4
21862,PG0127,2
21863,PG0127,3
21864,PG0127,4
21865,PG0127,3
21866,PG0127,4
21867,PG0127,2
21868,PG0127,1
21869,PG0127,5
21870,PG0127,4
21871,PG0127,6
21872,PG0127,2
21873,PG0127,3
21874,PG0127,2
21875,PG0127,5
21876,PG0127,4
21877,PG0127,3
21878,PG0127,3
21910,PG0377,4
21913,PG0377,4
21914,PG0377,2
21915,PG0377,2
21916,PG0377,2
21919,PG0377,5
21924,PG0377,3
21925,PG0377,4
21926,PG0377,3
21929,PG0377,2
21932,PG0377,241
21935,PG0377,1
21936,PG0377,4
21939,PG0377,2
21941,PG0377,5
21942,PG0377,5
21944,PG0377,7
21947,PG0377,2
21949,PG0377,2
21952,PG0377,2
21953,PG0377,4
21956,PG0377,2
21957,PG0377,2
21959,PG0377,5
21962,PG0377,4
21963,PG0377,3
21964,PG0377,3
21965,PG0377,2
21966,PG0377,3
21968,PG0377,4
21969,PG0240,5
21970,PG0240,7
21971,PG0240,3
21972,PG0240,4
21974,PG0240,1
21977,PG0240,2
21978,PG0240,4
21979,PG0240,3
21980,PG0240,161
21985,PG0240,2
21986,PG0240,2
21988,PG0240,2
21991,PG0240,1
21993,PG0240,4
21995,PG0240,4
21998,PG0240,6
22000,PG0240,4
22001,PG0240,7
22003,PG0240,3
22006,PG0240,3
22008,PG0240,3
22011,PG0240,3
22014,PG0240,5
22021,PG0240,4
22022,PG0240,1
22023,PG0240,5
22025,PG0240,1
22026,PG0240,3
22028,PG0240,2
22032,PG0053,3
22033,PG0053,4
22037,PG0053,2
22038,PG0053,4
22039,PG0053,4
22041,PG0053,2
22043,PG0053,5
22045,PG0053,2
22049,PG0053,2
22051,PG0053,212
22052,PG0053,1
22053,PG0053,2
22054,PG0053,2
22057,PG0053,3
22060,PG0053,5
22062,PG0053,2
22063,PG0053,2
22065,PG0053,3
22066,PG0053,1
22067,PG0053,1
22069,PG0053,1
22075,PG0053,2
22077,PG0053,6
22080,PG0053,3
22082,PG0053,4
22085,PG0053,1
22086,PG0053,1
22087,PG0053,5
22089,PG0053,4
22091,PG0575,4
22092,PG0575,5
22093,PG0575,1
22094,PG0576,3
22095,PG0575,4
22096,PG0576,163
22099,PG0576,2
22104,PG0575,5
22105,PG0576,3
22106,PG0575,3
22109,PG0576,1
22110,PG0575,5
22111,PG0576,7
22112,PG0575,4
22115,PG0575,6
22116,PG0576,4
22119,PG0575,1
22122,PG0576,4
22123,PG0576,2
22124,PG0575,183
22125,PG0576,3
22126,PG0575,3
22129,PG0575,4
22130,PG0575,2
22131,PG0576,2
22139,PG0575,1
22140,PG0576,1
22144,PG0576,2
22145,PG0575,3
22146,PG0576,5
22147,PG0575,2
22150,PG0575,2
22151,PG0576,2
22152,PG0575,6
22153,PG0575,3
22155,PG0576,2
22156,PG0576,5
22158,PG0576,1
22162,PG0575,1
22169,PG0576,6
22170,PG0576,207
22171,PG0575,1
22172,PG0575,2
22173,PG0575,2
22174,PG0576,8
22175,PG0576,2
22179,PG0575,3
22180,PG0576,3
22181,PG0575,3
22184,PG0576,6
22185,PG0575,4
22186,PG0576,3
22195,PG0576,206
22199,PG0575,4
22200,PG0576,4
22203,PG0575,2
22205,PG0576,5
22209,PG0576,1
22210,PG0575,3
22212,PG0576,2
22214,PG0600,2
22215,PG0600,179
22222,PG0600,5
22223,PG0600,2
22225,PG0600,3
22229,PG0600,3
22230,PG0600,3
22232,PG0600,5
22234,PG0600,2
22236,PG0600,1
22237,PG0600,2
22239,PG0600,2
22242,PG0600,5
22243,PG0600,3
22245,PG0600,3
22247,PG0600,1
22248,PG0600,3
22250,PG0600,2
22251,PG0600,3
22254,PG0600,2
22255,PG0600,3
22258,PG0600,2
22262,PG0600,3
22263,PG0600,3
22264,PG0600,170
22265,PG0600,1
22266,PG0600,1
22268,PG0600,4
22269,PG0600,6
22270,PG0600,2
22272,PG0600,2
22274,PG0350,4
22278,PG0350,216
22282,PG0350,4
22284,PG0265,1
22285,PG0265,6
22286,PG0266,2
22287,PG0266,6
22288,PG0265,4
22289,PG0266,1
22293,PG0266,4
22298,PG0265,3
22299,PG0266,3
22300,PG0265,6
22301,PG0266,1
22302,PG0266,5
22303,PG0265,2
22307,PG0266,176
22315,PG0266,1
22316,PG0265,1
22317,PG0265,1
22318,PG0266,1
22324,PG0266,3
22325,PG0265,2
22326,PG0265,187
22328,PG0266,4
22332,PG0265,3
22333,PG0266,1
22336,PG0266,8
22340,PG0266,1
22341,PG0265,2
22342,PG0265,227
22343,PG0266,3
22345,PG0266,2
22346,PG0265,2
22347,PG0265,4
22349,PG0265,7
22352,PG0265,4
22355,PG0266,3
22360,PG0266,7
22361,PG0265,2
22362,PG0265,2
22363,PG0266,1
22366,PG0266,4
22367,PG0265,5
22370,PG0265,184
22371,PG0266,1
22372,PG0265,4
22373,PG0266,5
22375,PG0265,4
22380,PG0266,4
22382,PG0265,4
22388,PG0266,1
22389,PG0265,3
22390,PG0265,3
22391,PG0266,2
22392,PG0265,1
22397,PG0266,2
22398,PG0265,6
22399,PG0265,1
22400,PG0266,5
22401,PG0265,2
22402,PG0266,4
22405,PG0691,4
22408,PG0691,2
22412,PG0691,1
22413,PG0691,4
22415,PG0691,7
22416,PG0691,1
22419,PG0691,3
22420,PG0691,2
22423,PG0691,1
22424,PG0691,1
22425,PG0691,183
22426,PG0691,2
22430,PG0691,3
22431,PG0691,4
22434,PG0691,1
22437,PG0691,8
22438,PG0691,4
22439,PG0691,3
22441,PG0691,176
22443,PG0691,4
22445,PG0691,4
22447,PG0691,1
22449,PG0691,5
22450,PG0691,4
22454,PG0691,4
22455,PG0691,1
22458,PG0691,3
22459,PG0691,4
22463,PG0691,2
22464,PG0691,4
22467,PG0687,3
22468,PG0687,4
22470,PG0687,8
22473,PG0687,3
22476,PG0687,2
22477,PG0687,3
22480,PG0687,6
22481,PG0687,4
22482,PG0687,4
22485,PG0100,3
22486,PG0100,1
22487,PG0100,2
22489,PG0100,6
22490,PG0100,3
22493,PG0644,4
22498,PG0644,1
22499,PG0644,1
22500,PG0644,3
22504,PG0636,1
22505,PG0636,3
22506,PG0636,2
22507,PG0636,2
22509,PG0636,2
22511,PG0544,4
22512,PG0543,2
22519,PG0544,4
22520,PG0543,2
22525,PG0543,2
22526,PG0544,6
22527,PG0543,4
22528,PG0544,2
22529,PG0544,2
22530,PG0543,6
22533,PG0544,5
22534,PG0543,1
22535,PG0543,4
22536,PG0544,2
22541,PG0544,2
22542,PG0543,176
22543,PG0543,4
22544,PG0544,6
22549,PG0543,5
22550,PG0544,4
22551,PG0544,1
22552,PG0543,2
22553,PG0543,1
22554,PG0544,3
22559,PG0544,2
22560,PG0543,1
22561,PG0543,4
22563,PG0544,8
22564,PG0543,3
22565,PG0543,4
22566,PG0544,2
22571,PG0543,2
22572,PG0544,3
22579,PG0544,206
